Date,ASELS.IS,GARAN.IS,KCHOL.IS,SISE.IS,THYAO.IS
2022-02-15,10.774829864501953,9.598814010620117,28.92409324645996,12.412785530090332,29.2674503326416
2022-02-16,11.02241325378418,9.550416946411133,29.381858825683594,12.412785530090332,28.915773391723633
2022-02-17,10.745121002197266,9.518152236938477,29.008867263793945,12.053394317626953,28.075651168823242
2022-02-18,10.725312232971191,9.550416946411133,28.737598419189453,12.246912002563477,28.720394134521484
2022-02-21,10.7055082321167,9.518152236938477,29.008867263793945,12.163975715637207,28.759469985961914
2022-02-22,10.63618278503418,9.429423332214355,28.92409324645996,11.952028274536133,28.21241569519043
2022-02-23,10.398503303527832,9.381025314331055,28.09333038330078,11.85987663269043,27.430908203125
2022-02-24,9.35865306854248,8.88092041015625,25.295867919921875,10.81856632232666,24.695632934570312
2022-02-25,10.170726776123047,9.179369926452637,26.753938674926758,11.334612846374512,26.66893768310547
2022-02-28,11.012510299682617,8.937382698059082,26.821758270263672,11.40833568572998,25.027774810791016
2022-03-01,11.884004592895508,9.37295913696289,26.87261962890625,11.251677513122559,24.676095962524414
2022-03-02,11.369030952453613,9.37295913696289,27.1099796295166,11.131880760192871,25.37944984436035
2022-03-03,11.794873237609863,9.502019882202148,27.466022491455078,11.27932357788086,25.340375900268555
2022-03-04,11.983037948608398,9.558484077453613,26.24530792236328,11.113451957702637,24.71516990661621
2022-03-07,12.032552719116211,9.477821350097656,25.78754234313965,11.187171936035156,25.301300048828125
2022-03-08,12.834724426269531,9.356828689575195,25.4145450592041,11.896736145019531,24.71516990661621
2022-03-09,12.379171371459961,9.550416946411133,26.347036361694336,12.07182502746582,25.535751342773438
2022-03-10,12.091974258422852,9.453621864318848,26.279216766357422,12.127114295959473,25.14499855041504
2022-03-11,12.052361488342285,9.493953704833984,26.533531188964844,12.468074798583984,25.809280395507812
2022-03-14,11.933521270751953,9.566549301147461,28.788455963134766,12.753745079040527,26.004657745361328
2022-03-15,11.864195823669434,9.574615478515625,28.46632957458496,12.52336597442627,27.02061653137207
2022-03-16,11.606711387634277,9.566549301147461,29.076683044433594,12.403569221496582,27.0596923828125
2022-03-17,11.775068283081055,9.566549301147461,30.331302642822266,12.633947372436523,27.215993881225586
2022-03-18,11.537386894226074,9.542351722717285,30.90774917602539,12.587870597839355,27.0792293548584
2022-03-21,11.96323013305664,9.542351722717285,31.00948143005371,12.993337631225586,27.274606704711914
2022-03-22,12.032552719116211,9.623014450073242,31.450288772583008,13.223715782165527,27.86073875427246
2022-03-23,11.844390869140625,9.816601753234863,31.365516662597656,13.039412498474121,27.4504451751709
2022-03-24,11.68593692779541,9.719808578491211,31.97587776184082,13.186856269836426,27.46998405456543
2022-03-25,11.804777145385742,9.752073287963867,31.823286056518555,13.12234878540039,27.509057998657227
2022-03-28,11.676033973693848,9.760140419006348,31.31464958190918,13.085489273071289,28.388254165649414
2022-03-29,11.844390869140625,9.768205642700195,32.73881912231445,13.914852142333984,30.908615112304688
2022-03-30,12.072166442871094,9.832736015319824,33.90866470336914,13.942495346069336,31.436134338378906
2022-03-31,11.953326225280762,9.840801239013672,33.620445251464844,14.016218185424805,31.5142822265625
2022-04-01,12.270235061645508,10.042457580566406,33.298309326171875,14.163660049438477,32.02226257324219
